-169.338246317	-779.940494806	-5.48490405
-176.811654916	-773.234235734	-5.73572042
-184.283144479	-766.526922761	-6.36668789
-191.752732798	-759.818564859	-7.07004611
-199.220435931	-753.109174409	-7.76550771
-206.686270932	-746.398758353	-8.37485489
-214.150255661	-739.687327099	-9.09568912
-221.612405525	-732.974888871	-9.79593694
-229.072739265	-726.26145542	-10.51850624
-236.531272353	-719.54703518	-11.14847412
-243.988022842	-712.831636757	-11.89969947
-251.443007096	-706.115269927	-12.67942922
-258.896241512	-699.397944569	-13.35899621
-266.347744258	-692.679669604	-14.06671429
-273.797531808	-685.960455122	-14.83299974
-281.245620671	-679.240311312	-15.52668875
-288.692028359	-672.51924516	-16.36839832
-296.136771464	-665.797267065	-17.28849844
-303.57986662	-659.074387524	-18.47983972
-311.021331469	-652.350613836	-19.71518267
-318.461181834	-645.625957787	-21.46768024
-325.899435451	-638.900426881	-23.48448093
-333.336109167	-632.174030915	-25.7988127
-340.771219872	-625.446779791	-28.818374
-348.204783689	-618.718682366	-32.02359511
-355.63681846	-611.989748777	-35.2479077
-363.067340447	-605.259986973	-38.97198343
-370.496366732	-598.529407261	-42.85310666
-377.923913678	-591.798017789	-46.43646253
-385.349998414	-585.065830177	-50.77201489
-392.774638364	-578.332850591	-55.64090434
-400.197849849	-571.599091925	-61.11098605
-407.619649538	-564.864560508	-67.6452029
-415.040054868	-558.12926614	-75.42281294
-422.459082411	-551.393219792	-86.67369863
-429.876748088	-544.656429161	-100.25147299
-437.29306955	-537.918903236	-114.3079886
-444.70806353	-531.180653285	-135.0668196
-452.121747039	-524.441686235	-159.55015834
-459.534136977	-517.702012439	-185.54403596
-466.945249491	-510.961641198	-220.64598866
-474.35510165	-504.220581952	-257.60902797
-481.763710645	-497.478843132	-314.26287588
-489.171091862	-490.736435392	-378.15146521
-496.577263543	-483.993366293	-436.72724261
-503.982242127	-477.249645622	-506.62105273
-511.386044175	-470.505282152	-559.5897524
-518.788687054	-463.760287021	-587.82037326
