269.606801272	297.530835012	-9.39115201
260.350021665	301.338874274	-9.73291489
251.092717319	305.146279139	-10.39869254
241.834882743	308.953039995	-11.13434042
232.576512601	312.759149463	-12.19350493
223.317597853	316.564600259	-13.49605888
214.058133297	320.369382782	-15.17565251
204.798111982	324.173489704	-17.45920468
195.537527044	327.9769137	-20.39914353
186.276373573	331.779645181	-24.58887383
177.014642993	335.581676864	-29.21787633
167.752330605	339.38300028	-35.17264115
158.489428016	343.183608143	-42.44023512
149.225929761	346.983492007	-50.60624504
139.961829518	350.782643445	-60.12033558
130.697120122	354.581055156	-70.64222754
121.431795433	358.378718716	-82.12969189
112.165848441	362.175624602	-95.78879674
102.899273222	365.971766614	-109.47576723
93.63206296	369.767136344	-124.4336992
84.3642109314	373.561725381	-140.06976567
75.0957114612	377.355525309	-157.5736384
65.8265570617	381.148528838	-176.76096232
56.5567412823	384.94072756	-195.92000661
47.2862587212	388.732113062	-216.2272996
38.0151021545	392.522676941	-239.69638764
28.7432644511	396.312411907	-258.60471471
19.4707404812	400.10130955	-282.73774827
10.1975223311	403.889362578	-304.37190249
0.923604092615	407.676561474	-326.09033218
-8.35102005827	411.462898944	-356.87405415
-17.6263568042	415.248366582	-369.41573925
-26.9024137106	419.032957091	-386.42137342
-36.1791963263	422.816660953	-401.33810055
-45.4567110836	426.599471984	-414.89452568
-54.7349643085	430.381379551	-426.82578038
-64.0139632287	434.162378574	-438.01385934
-73.2937130302	437.942458425	-448.49273059
-82.5742217178	441.721611789	-458.34897554
-91.8554943249	445.499831372	-467.97621154
-101.137537716	449.277108754	-476.65241626
-110.42035963	453.053435499	-485.42251842
-119.703963868	456.828803212	-493.72322084
-128.988359938	460.603204543	-501.83791755
-138.273551469	464.376631097	-510.17377013
-147.559546806	468.149073305	-518.622818
-156.846350416	471.920526095	-527.30469868
-166.133971427	475.690978764	-536.77423534
-175.422413157	479.460425143	-547.39710187
-184.71168458	483.228855631	-557.91123103
-194.00179074	486.996261802	-568.85225658
-203.292738571	490.762637415	-579.04909292
-212.584533921	494.527974023	-581.79370885
